,input_accessionID,database_accessionID,qstart,qend,nident,input_length,totident
3146,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,122209,122252,34,147346,3229
3147,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,140518,140561,34,147346,3229
3148,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,42407,42439,28,147346,3229
3149,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,23906,23942,31,147346,3229
3150,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,58550,58587,31,147346,3229
3151,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,122366,122415,39,147346,3229
3152,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,140355,140404,39,147346,3229
3153,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,51601,51626,23,147346,3229
3154,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,135429,135461,28,147346,3229
3155,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,91290,91322,29,147346,3229
3156,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,30895,30932,31,147346,3229
3157,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,146058,146078,20,147346,3229
3158,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,116692,116712,20,147346,3229
3159,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,42030,42104,55,147346,3229
3160,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,85991,86030,32,147346,3229
3161,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,3797,3842,35,147346,3229
3162,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,43059,43096,32,147346,3229
3163,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,79183,79228,37,147346,3229
3164,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,76779,76799,20,147346,3229
3165,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,79973,80018,35,147346,3229
3166,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,25523,25564,33,147346,3229
3167,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,96963,97015,40,147346,3229
3168,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,99444,99479,31,147346,3229
3169,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,36283,36300,18,147346,3229
3170,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,53584,53621,30,147346,3229
3171,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,101148,101175,24,147346,3229
3172,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,52115,52142,24,147346,3229
3173,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,27813,27845,27,147346,3229
3174,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,65841,65868,24,147346,3229
3175,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,80235,80257,21,147346,3229
3176,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,69009,69036,24,147346,3229
3177,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,70703,70738,31,147346,3229
3178,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,128852,128869,18,147346,3229
3179,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,54818,54845,24,147346,3229
3180,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,84851,84885,30,147346,3229
3181,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,79136,79178,33,147346,3229
3182,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,136996,137019,23,147346,3229
3183,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,125751,125774,23,147346,3229
3184,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,31577,31628,39,147346,3229
3185,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,77033,77060,24,147346,3229
3186,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,52349,52381,27,147346,3229
3187,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,79751,79804,40,147346,3229
3188,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,42137,42174,30,147346,3229
3189,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,41269,41291,21,147346,3229
3190,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,50017,50076,44,147346,3229
3191,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,64440,64477,30,147346,3229
3192,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,102097,102127,28,147346,3229
3193,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,102822,102849,24,147346,3229
3194,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,33725,33747,21,147346,3229
3195,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,121798,121820,21,147346,3229
3196,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,140950,140972,21,147346,3229
3197,"NC_034618.1_Ranid_herpesvirus_3_Ranid_herpesvirus_3_isolate_FO1_2015,_complete_genome",NC_030884.1,4458,4491,29,207914,22
3198,"NC_034618.1_Ranid_herpesvirus_3_Ranid_herpesvirus_3_isolate_FO1_2015,_complete_genome",NC_027365.1,206280,206303,22,207914,22
3199,"NC_034618.1_Ranid_herpesvirus_3_Ranid_herpesvirus_3_isolate_FO1_2015,_complete_genome",NC_030884.1,4458,4491,29,207914,29
3200,"NC_034618.1_Ranid_herpesvirus_3_Ranid_herpesvirus_3_isolate_FO1_2015,_complete_genome",NC_027365.1,206280,206303,22,207914,29
3201,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",NC_030884.1,25340,28418,2375,36391,17412
3202,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",NC_030884.1,17709,20909,2422,36391,17412
3203,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",NC_030884.1,4580,7969,2562,36391,17412
3204,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",NC_030884.1,14460,16422,1487,36391,17412
3205,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",NC_030884.1,28871,30943,1520,36391,17412
3206,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",NC_030884.1,21795,23522,1296,36391,17412
3207,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",NC_030884.1,10775,11778,785,36391,17412
3208,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",NC_030884.1,16802,17321,419,36391,17412
3209,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",NC_030884.1,9982,10521,414,36391,17412
3210,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",NC_030884.1,35121,36132,729,36391,17412
3211,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",NC_030884.1,12897,13470,413,36391,17412
3212,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",NC_030884.1,24509,24976,348,36391,17412
3213,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",NC_030884.1,100,373,224,36391,17412
3214,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",NC_030884.1,17369,17572,158,36391,17412
3215,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",NC_030884.1,7998,8229,171,36391,17412
3216,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",NC_030884.1,3885,4023,112,36391,17412
3217,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",NC_030884.1,2863,3155,209,36391,17412
3218,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",NC_030884.1,31539,31792,180,36391,17412
3219,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",NC_030884.1,8377,8505,96,36391,17412
3220,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",NC_030884.1,33547,33662,92,36391,17412
3221,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",NC_030884.1,928,1017,71,36391,17412
3222,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",NC_030884.1,10587,10720,96,36391,17412
3223,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",NC_030884.1,25103,25264,118,36391,17412
3224,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",NC_030884.1,34581,34782,149,36391,17412
3225,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",NC_030884.1,1274,1407,104,36391,17412
3226,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",NC_030884.1,34968,35030,51,36391,17412
3227,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",NC_030884.1,858,908,41,36391,17412
3228,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",NC_030884.1,8567,8608,35,36391,17412
3229,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",NC_030884.1,33105,33255,105,36391,17412
3230,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",NC_030884.1,4512,4560,39,36391,17412
3231,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",NC_030884.1,32386,32416,29,36391,17412
3232,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",NC_030884.1,9248,9284,32,36391,17412
3233,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",NC_030884.1,23663,23716,43,36391,17412
3234,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",NC_030884.1,13664,13747,60,36391,17412
3235,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",NC_030884.1,3383,3418,29,36391,17412
3236,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",NC_030884.1,24202,24229,25,36391,17412
3237,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",NC_030884.1,4243,4284,33,36391,17412
3238,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",NC_030884.1,12210,12233,23,36391,17412
3239,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",NC_030884.1,1678,1741,48,36391,17412
3240,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",NC_030884.1,8825,8854,25,36391,17412
3241,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",NC_030884.1,8310,8357,38,36391,17412
3242,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",NC_030884.1,1969,1988,19,36391,17412
3243,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",NC_030884.1,32467,32496,25,36391,17412
3244,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",NC_030884.1,32622,32641,19,36391,17412
3245,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",NC_030884.1,28678,28737,46,36391,17412
3246,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",NC_030884.1,2310,2376,48,36391,17412
3247,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",NC_030884.1,2613,2644,26,36391,17412
3248,"NC_034620.1_Usarudivirus_SIRV9_Sulfolobus_islandicus_rod-shaped_virus_9,_partial_genome",NC_030884.1,20924,20950,23,36391,17412
3249,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",NC_030884.1,3628,7055,2563,36306,17949
3250,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",NC_030884.1,17146,19705,1908,36306,17949
3251,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",NC_030884.1,14237,16199,1485,36306,17949
3252,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",NC_030884.1,26598,28305,1327,36306,17949
3253,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",NC_030884.1,21741,23519,1337,36306,17949
3254,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",NC_030884.1,28336,30458,1545,36306,17949
3255,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",NC_030884.1,25117,26469,1031,36306,17949
3256,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",NC_030884.1,10215,11219,795,36306,17949
3257,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",NC_030884.1,19821,20866,806,36306,17949
3258,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",NC_030884.1,16579,17099,419,36306,17949
3259,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",NC_030884.1,8905,9963,727,36306,17949
3260,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",NC_030884.1,387,1410,727,36306,17949
3261,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",NC_030884.1,12499,13139,455,36306,17949
3262,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",NC_030884.1,7806,8140,246,36306,17949
3263,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",NC_030884.1,24282,24753,350,36306,17949
3264,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",NC_030884.1,35774,36171,314,36306,17949
3265,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",NC_030884.1,33957,34301,237,36306,17949
3266,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",NC_030884.1,35610,35702,73,36306,17949
3267,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",NC_030884.1,1482,1556,61,36306,17949
3268,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",NC_030884.1,2482,2648,124,36306,17949
3269,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",NC_030884.1,7414,7611,145,36306,17949
3270,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",NC_030884.1,1900,2146,171,36306,17949
3271,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",NC_030884.1,24880,25041,116,36306,17949
3272,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",NC_030884.1,8229,8285,45,36306,17949
3273,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",NC_030884.1,13919,14038,98,36306,17949
3274,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",NC_030884.1,3257,3314,45,36306,17949
3275,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",NC_030884.1,35246,35288,34,36306,17949
3276,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",NC_030884.1,13261,13333,54,36306,17949
3277,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",NC_030884.1,32277,32306,26,36306,17949
3278,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",NC_030884.1,12150,12171,21,36306,17949
3279,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",NC_030884.1,11379,11426,41,36306,17949
3280,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",NC_030884.1,31882,31950,50,36306,17949
3281,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",NC_030884.1,3204,3227,22,36306,17949
3282,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",NC_030884.1,20881,20901,20,36306,17949
3283,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",NC_030884.1,12413,12438,23,36306,17949
3284,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",NC_030884.1,30462,30498,30,36306,17949
3285,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",NC_030884.1,2367,2405,32,36306,17949
3286,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",NC_030884.1,8385,8415,27,36306,17949
3287,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",NC_030884.1,31160,31179,19,36306,17949
3288,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",NC_030884.1,35045,35087,34,36306,17949
3289,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",NC_030884.1,12293,12317,22,36306,17949
3290,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",NC_030884.1,32901,32950,38,36306,17949
3291,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",NC_030884.1,10032,10069,32,36306,17949
3292,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",NC_030884.1,34791,34857,48,36306,17949
3293,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",NC_030884.1,21094,21120,24,36306,17949
3294,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",NC_030884.1,34748,34777,25,36306,17949
3295,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",NC_030884.1,14068,14097,25,36306,17949
3296,"NC_034621.1_Usarudivirus_SIRV5_Sulfolobus_islandicus_rod-shaped_virus_5,_partial_genome",NC_030884.1,33263,33284,20,36306,17949
